High,Low,Volume,Close,Open,5SMA,30SMA,200SMA,CornClose,OilPrices,Volatility,MACD,adjUSDollarIndex,AvgTrueRange,DiscreteProfit
0.575218692,0.572044684,0.317559304,0.613947158,0.527471626,0.511804549,0.427009775,0.449973967,-0.230441007,-0.368164733,0.086630842,-0.067308287,0.644516191,1.025328003,1
0.616186614,0.652608803,-0.057621448,0.654972798,0.618039834,0.551858702,0.433114619,0.454693245,-0.230441007,-0.325213276,-0.098569117,-0.165664725,0.719686412,0.962453899,1
0.636767067,0.667546428,-0.295902209,0.67112318,0.65508571,0.603566454,0.439868582,0.459492718,-0.205370999,-0.310053938,0.217695429,-0.110904114,0.771922482,0.706980319,0
0.631609596,0.678869045,-0.284009741,0.667940655,0.668044353,0.633558673,0.452546244,0.464333827,-0.230441007,-0.358058508,0.117972374,0.010845206,0.929907047,0.380577555,0
0.640766664,0.672316632,-0.460771788,0.65719021,0.668478347,0.661457577,0.467746615,0.469047567,-0.230441007,-0.374481124,0.072384692,-0.595243111,0.926083966,0.140622739,1
0.681639271,0.646537525,-0.411159922,0.719138843,0.660769963,0.682507291,0.48127374,0.474421217,-0.205370999,-0.411116191,-0.209689092,-0.571850228,1.057313338,0.093171456,0
0.678939928,0.731149554,-0.681393601,0.716052827,0.719447294,0.6947299,0.488889956,0.479548315,-0.280581023,-0.459120761,-0.135609108,-0.930186654,1.207652761,-0.239699183,1
0.71696728,0.74497903,-0.528732855,0.74411061,0.715930656,0.709335282,0.5002165,0.48486149,-0.280581023,-0.465437152,-0.38349213,-0.954642849,1.124838544,-0.412603588,0
0.724920585,0.764348066,-0.36695503,0.736301415,0.745798581,0.723014826,0.513935963,0.490075645,-0.330721039,-0.413642747,-0.340753678,-0.947199659,1.275177967,-0.495371919,0
0.697543525,0.734811614,-0.22840131,0.721259741,0.739101672,0.735835662,0.527993579,0.494818182,-0.280581023,-0.467963708,-0.320809067,-0.792487642,1.182170866,-0.613658892,0
0.691904787,0.734763381,-0.028961607,0.691177569,0.724504673,0.730240383,0.542935912,0.499404769,-0.280581023,-0.459120761,-0.483215185,-1.566579386,1.180896548,-0.747363823,1
0.714943363,0.738377208,-0.22725089,0.75331805,0.697286574,0.737697456,0.562925247,0.504474493,-0.230441007,-0.443961423,-0.568692089,-1.277889951,1.048394897,-0.759897591,0
0.706460545,0.708310213,-0.438913806,0.706990158,0.748014418,0.730269353,0.577087047,0.509722984,-0.255511015,-0.430065363,-0.335055218,-1.067885666,1.11846772,-0.809542071,0
0.667709522,0.690144611,-0.210541038,0.662397124,0.709281969,0.7154805,0.589264655,0.514611282,-0.255511015,-0.385850628,-0.229633703,-1.395917676,0.966854999,-0.831427904,1
0.65098511,0.693661978,-0.667948066,0.674497552,0.665058149,0.706123006,0.600310741,0.519395248,-0.255511015,-0.409852913,-0.283769076,-0.135891965,0.854736826,-0.940560765,0
0.634886702,0.558986914,0.411347302,0.530931946,0.676474883,0.674056552,0.60161058,0.523790884,-0.280581023,-0.449014536,0.04674162,-0.676054886,0.875122214,-0.707372563,1
0.550926935,0.582789706,-0.314107607,0.570318066,0.538407324,0.637436767,0.606035721,0.528030787,-0.255511015,-0.440171589,0.006852398,1.013549211,0.848367021,-0.700110483,0
0.515501264,0.447632914,0.145787204,0.400286524,0.55714667,0.576062872,0.60396337,0.531390596,-0.330721039,-0.479333211,0.471277196,1.250136317,0.906973787,-0.430712646,0
0.389899325,0.426094055,-0.231449923,0.381388507,0.405638246,0.519830759,0.605676687,0.534485463,-0.255511015,-0.490702715,0.522563338,0.227761025,0.887862716,-0.440160643,1
0.468605134,0.432888219,-0.232470921,0.50533285,0.388343786,0.485979522,0.615900548,0.537897764,-0.255511015,-0.523547947,0.109424683,1.051296816,0.975773312,-0.430214744,0
0.459689294,0.433225837,-0.099165993,0.444830713,0.501361453,0.468749967,0.621053336,0.54107924,-0.330721039,-0.575342352,0.274680031,-0.152904971,1.024187447,-0.256319396,1
0.540901468,0.501551527,-0.39102757,0.578802839,0.45699297,0.47044784,0.63486894,0.544649268,-0.380861054,-0.617030531,0.163560056,0.334092308,1.002528505,-0.097741211,0
0.536950116,0.548434818,-0.497096302,0.545491061,0.578585242,0.499504451,0.643432384,0.547987807,-0.405931062,-0.649875763,0.177806207,-0.845653283,0.906973787,-0.033975736,1
0.663516947,0.529883365,0.806286519,0.667073227,0.54125004,0.556672289,0.651361129,0.551854013,-0.405931062,-0.580395464,-0.303713687,-0.333668153,0.819063192,0.318893578,0
0.624186984,0.647116305,-0.377193768,0.617755837,0.665780294,0.579169041,0.659015811,0.55550977,-0.405931062,-0.633453147,-0.275221385,-1.336903814,0.864929584,0.368137311,1
0.697591771,0.670052107,2.856780907,0.708533169,0.625458888,0.631938053,0.666321108,0.559502017,-0.330721039,-0.605661027,-0.57439055,-1.268851792,0.956662241,0.483835183,0
0.702123232,0.737991358,-0.430774584,0.690791524,0.710582771,0.6543479,0.674166508,0.563134071,-0.330721039,-0.577868908,-0.463270574,-0.84618494,0.987239496,0.397387223,0
0.66727532,0.675737534,-0.543141866,0.628506278,0.691071882,0.67095992,0.681340372,0.566280995,-0.280581023,-0.571552517,-0.403436741,0.469664695,1.126112862,0.42563892,0
0.618114049,0.529016379,-0.066695386,0.481711066,0.638851531,0.633867443,0.680131899,0.568712849,-0.230441007,-0.526074503,0.115123144,0.679137324,1.155415672,0.697724216,0
0.472171705,0.454089455,-0.081751509,0.458088101,0.479104288,0.601916627,0.678147687,0.571046792,-0.230441007,-0.460384039,0.217695429,0.574401009,1.168156174,0.577149327,1
0.451351209,0.490034804,-0.803812679,0.4815663,0.459064139,0.556498712,0.673746572,0.573641464,-0.280581023,-0.547550232,0.009701629,-0.502734894,1.075150091,0.553672638,1
0.577339105,0.543761074,-0.93447164,0.603148461,0.499193834,0.538960618,0.67202363,0.577100068,-0.230441007,-0.545023676,-0.149855259,0.471259664,1.020365386,0.48085141,0
0.553626283,0.557878765,-0.274619437,0.514685055,0.595253414,0.516184067,0.666822706,0.580018156,-0.230441007,-0.572815795,0.072384692,0.904027989,0.904425152,0.568494323,0
0.474485096,0.467965989,-0.03487189,0.475154164,0.516150163,0.514871975,0.660413358,0.582718715,-0.380861054,-0.514705,0.021098549,0.705188488,0.917165653,0.502239339,1
0.496366974,0.511043702,-0.678114903,0.510201975,0.479538282,0.525300387,0.655526608,0.58548706,-0.330721039,-0.514705,-0.104267577,0.233077589,0.970676933,0.403451923,1
0.56779608,0.507188722,-0.380429325,0.576055792,0.502855141,0.544208501,0.65076969,0.588225942,-0.318186035,-0.447751257,-0.084322966,0.590350702,0.975773312,0.42792441,0
0.581388123,0.601534084,-0.721902768,0.555374078,0.579548495,0.53464846,0.645427785,0.590814417,-0.305651031,-0.393430297,-0.072926045,0.43776531,0.980868799,0.404049398,1
0.566349917,0.588042226,-0.43455659,0.582225467,0.561000858,0.548163848,0.640045774,0.593451174,-0.355791046,-0.476806655,-0.300864456,0.124088023,0.886588398,0.083412565,1
0.598257268,0.59281243,-0.568249785,0.626963272,0.581957217,0.578542085,0.636410733,0.596299266,-0.380861054,-0.479333211,-0.554445939,-0.306553676,0.840722006,0.133950853,1
0.643081226,0.675785767,-4.359114065,0.679414935,0.631191369,0.612402978,0.635019567,0.599668153,-0.355791046,-0.449014536,-0.699756676,0.20170986,0.821610935,0.002436684,0
0.667371807,0.679737212,-0.947802133,0.632989358,0.681870985,0.623795848,0.633085053,0.602612164,-0.405931062,-0.442698145,-0.312261377,0.058162627,0.73497453,0.050980929,1
0.62385045,0.6359372,-0.382873968,0.649429272,0.634900893,0.642617059,0.629631181,0.605682884,-0.405931062,-0.416169304,-0.389190591,-0.409695021,0.61139132,0.043522111,1
0.687904014,0.70619038,0.641704545,0.701445455,0.661589728,0.666473948,0.629446843,0.608909777,-0.405931062,-0.340372614,-0.625676692,-0.313996865,0.545139412,-0.158529001,0
0.684964623,0.716790709,-0.191832331,0.693539747,0.700803217,0.67979644,0.630482206,0.612116511,-0.405931062,-0.316370329,-0.694058215,0.828532777,0.634324452,-0.261691892,0
0.642936494,0.583561408,0.086396767,0.578754586,0.684520816,0.659653486,0.627299148,0.614505834,-0.380861054,-0.325213276,-0.326507528,-0.050826938,0.657257585,-0.035369874,1
0.649490701,0.640129804,-0.815877709,0.671411536,0.595542741,0.667342077,0.631969513,0.617292122,-0.355791046,-0.320160163,-0.494612106,0.225102743,0.612664618,-0.087001116,0
0.676963077,0.689614067,-0.466078101,0.656419295,0.685676955,0.668740837,0.634832023,0.619769831,-0.43100107,-0.35679523,-0.508858256,-0.23903331,0.485258328,-0.126196937,1
0.678602213,0.673569474,-0.314984802,0.707857587,0.663757347,0.670023958,0.645057485,0.622656468,-0.43100107,-0.366901455,-0.662716684,-0.437872811,0.547688175,-0.131967754,1
0.729257893,0.732064772,0.099439655,0.731817164,0.706825024,0.677683579,0.656707785,0.625962,-0.380861054,-0.334056223,-0.728248977,-0.691472922,0.569346989,-0.107592412,1
0.73133006,0.778370467,-0.275726716,0.754764542,0.733754967,0.712904605,0.665000358,0.62917095,-0.481141086,-0.337846058,-0.78238435,-0.325693307,0.597376501,-0.32993849,0
0.755428838,0.750616225,-0.185174275,0.712485433,0.765020139,0.721123826,0.673898767,0.63236616,-0.506211094,-0.351742117,-0.545898248,-0.680839794,0.536221099,-0.278506415,1
0.707810216,0.692071518,-0.030557815,0.740639729,0.712317572,0.73797702,0.679279171,0.635626724,-0.55635111,-0.345425727,-0.748193588,-0.350149502,0.420281884,-0.201304868,0
0.69629034,0.70421407,0.729726062,0.702507083,0.732261275,0.736906344,0.684499304,0.63850096,-0.531281102,-0.302474269,-0.468969035,0.632351559,0.387155993,-0.217917798,0
0.657106296,0.608713506,1.354849959,0.599629323,0.698683826,0.710454477,0.682257073,0.640987088,-0.531281102,-0.268365759,-0.138458339,-0.445316001,0.359126355,-0.040540766,1
0.671034869,0.655885012,-0.270535446,0.709448849,0.611294708,0.70138644,0.685305488,0.643794198,-0.531281102,-0.277208706,-0.665565914,-0.681903107,0.492903342,0.034868329,1
0.731474792,0.765986753,-0.684413453,0.739337998,0.721373801,0.706759855,0.686329619,0.647258118,-0.568886114,-0.289841488,-0.622827462,0.493057577,0.630501499,0.007806741,0
0.703954176,0.661089299,0.325612245,0.618671518,0.732935202,0.682353026,0.683931929,0.649722315,-0.606491126,-0.245626752,-0.206839862,0.95134541,0.653434632,0.114355364,0
0.622885559,0.562166658,0.323110081,0.573788947,0.629987007,0.656595475,0.682112803,0.652081954,-0.531281102,-0.239310361,0.03249547,0.726986401,0.629228073,0.305462343,1
0.596280411,0.596185099,0.156917519,0.611633238,0.575549639,0.658997556,0.686432178,0.654396177,-0.55635111,-0.292368044,0.026797009,-0.449569252,0.724782791,0.159122837,1
0.715617608,0.678772585,-0.241703042,0.747100117,0.634177573,0.666531883,0.69604063,0.657255792,-0.581421118,-0.275945428,-0.619978232,0.175658696,0.774471245,0.22776533,0
0.715762341,0.738763059,-0.826648517,0.695179266,0.747051165,0.657695363,0.703142377,0.659855338,-0.55635111,-0.279735262,-0.337904448,0.494652547,0.889137034,0.206374963,0
0.654889396,0.647164533,-0.61547453,0.665241861,0.685918063,0.667014467,0.705206722,0.66253087,-0.581421118,-0.24689003,-0.335055218,0.620655118,0.898055474,0.214632861,0
0.679614174,0.697613424,-0.277912515,0.662155844,0.670261366,0.684697404,0.710109517,0.665179594,-0.581421118,-0.258259534,-0.363547519,-0.34749122,0.847092703,0.183294168,1
0.73388467,0.718765844,-0.491488004,0.77120446,0.674162605,0.716628902,0.719951961,0.668527884,-0.531281102,-0.265839203,-0.654168994,-0.341642999,0.839448708,0.331027801,1
0.745644594,0.797692446,-0.683694441,0.779061907,0.778412777,0.723024719,0.728890441,0.67190962,-0.531281102,-0.265839203,-0.756741279,-0.678713168,0.90060309,0.213637053,1
0.783673121,0.813111207,-0.976893381,0.810252787,0.774703253,0.746051865,0.736676522,0.676307466,-0.481141086,-0.272155593,-0.657018224,-0.666485071,0.703122958,0.120320481,0
0.789649575,0.834745938,-0.390409219,0.803648809,0.81396496,0.773748221,0.744930625,0.680797253,-0.55635111,-0.341635892,-0.622827462,-0.661168506,0.655983267,0.032475975,0
0.797842923,0.825543149,-0.778891703,0.794103586,0.805968425,0.800152041,0.751974696,0.68493659,-0.581421118,-0.323949998,-0.614279772,-1.000365301,0.654708949,-0.137940133,1
0.79572251,0.827277126,-0.714784544,0.818063158,0.795177395,0.809528848,0.758327976,0.689602042,-0.55635111,-0.269629037,-0.833670492,-0.88765414,0.763004169,-0.253040528,0
0.785455819,0.842262984,-1.431783865,0.79511578,0.818349587,0.812741359,0.76217455,0.694161382,-0.531281102,-0.291104766,-0.827972032,0.039022996,0.634324452,-0.318401723,0
0.75263418,0.712742799,-0.324116262,0.689731073,0.79416592,0.788623983,0.764060977,0.69847284,-0.581421118,-0.33658278,-0.278070615,-0.976972419,0.617760998,-0.317405915,1
0.756875001,0.74141226,-0.6320981,0.782677559,0.696804362,0.784427463,0.768490927,0.702723602,-0.631561134,-0.355531952,-0.503159796,-0.890312423,0.551510236,-0.401667948,0
0.737837202,0.778659853,-0.844364987,0.769709707,0.779376035,0.779546048,0.770760429,0.706796704,-0.631561134,-0.349215561,-0.491762876,-0.369820789,0.593554439,-0.474191642,0
0.730076875,0.740255883,0.517502316,0.705109364,0.771619428,0.756943074,0.771145072,0.71064319,-0.606491126,-0.282261819,-0.340753678,-0.682434763,0.592280122,-0.611078296,1
0.722798996,0.728933261,-0.799268519,0.726032353,0.713713643,0.743118922,0.776041448,0.714298504,-0.631561134,-0.279735262,-0.303713687,-0.644687157,0.571894733,-0.576259151,0
0.715281074,0.712549873,-0.745141254,0.715764472,0.722240613,0.748328415,0.777515998,0.717719227,-0.606491126,-0.248153308,-0.226784473,-0.956769475,0.596102183,-0.589289618,1
0.736149815,0.762999934,-0.672334043,0.73731361,0.723348534,0.739250721,0.780205402,0.721241628,-0.581421118,-0.2948946,-0.392039821,-0.17523454,0.506918162,-0.607495834,0
0.692627283,0.684073333,-0.52843087,0.649429272,0.731587353,0.715181623,0.778262902,0.723990701,-0.55635111,-0.337846058,-0.092870656,-0.114625709,0.473792271,-0.628684607,0
0.635272658,0.647645673,-0.465675454,0.634918409,0.648438199,0.701135842,0.77504142,0.72645468,-0.531281102,-0.317633607,-0.235332163,0.55207144,0.480161949,-0.546708063,0
0.596811105,0.616037621,-0.935248174,0.569595404,0.635190224,0.669831535,0.768885311,0.728509728,-0.55635111,-0.33658278,0.072384692,0.577590948,0.510740223,-0.52551928,1
0.561193627,0.582452088,-0.766380885,0.573788947,0.571262628,0.641421078,0.764274231,0.730454233,-0.531281102,-0.291104766,-0.16125218,-0.51070974,0.650886888,-0.476173547,1
0.671469071,0.625722727,-0.220305229,0.694551941,0.581138627,0.632864122,0.762742001,0.733041595,-0.581421118,-0.255732977,-0.517405947,-0.622357588,0.629228073,-0.314809542,1
0.702893974,0.74676124,-0.631177764,0.712197072,0.702152242,0.645424466,0.763064152,0.735499146,-0.581421118,-0.269629037,-0.622827462,0.04433956,0.620309633,-0.329831605,0
0.666311605,0.674918776,-1.21961764,0.641089261,0.707884722,0.646659304,0.764442523,0.737583439,-0.631561134,-0.287314931,-0.357849059,0.490399295,0.655983267,-0.216020892,0
0.588762489,0.584139008,-0.727568587,0.594422409,0.630372779,0.651627392,0.76061837,0.73945108,-0.68170115,-0.297421157,0.100876993,-0.016800928,0.569346989,-0.268349192,1
0.617969312,0.630444703,-0.931293605,0.651598426,0.59626489,0.667197701,0.757701393,0.741656319,-0.68170115,-0.287314931,-0.064378355,-0.129512088,0.658531011,-0.3352041,1
0.663227477,0.663017377,-0.496521092,0.671604559,0.659565601,0.662605743,0.759461201,0.743806621,-0.606491126,-0.2948946,-0.152704489,-1.120519652,0.763004169,-0.262481242,1
0.758947163,0.72430775,-0.067817046,0.771878861,0.679703371,0.674548556,0.766046867,0.746441828,-0.581421118,-0.280998541,-0.525953637,-0.630332434,0.737523293,-0.159915828,0
0.734800144,0.762228233,1.268755395,0.71764409,0.773547114,0.689867798,0.76957129,0.748862385,-0.656631142,-0.307527382,-0.306562917,-1.398575958,0.717137777,-0.203886648,1
0.774467812,0.7769247,-0.772938279,0.77964098,0.732309498,0.726931546,0.770653139,0.751635829,-0.656631142,-0.297421157,-0.654168994,-1.619213372,0.761730743,-0.189661217,1
0.765599038,0.81253243,-0.684974283,0.786148444,0.783663041,0.753856098,0.773677488,0.754216324,-0.55635111,-0.269629037,-0.833670492,-1.102443333,0.834352329,-0.23124212,0
0.751477486,0.758036805,-0.66873898,0.710847089,0.786023541,0.761708846,0.775193673,0.756587482,-0.55635111,-0.293631322,-0.506009026,-1.037049594,0.760456425,-0.274219571,0
0.707810216,0.725271201,-0.507493224,0.680620152,0.720072999,0.743447236,0.775807533,0.759109943,-0.481141086,-0.311317216,-0.292316766,-1.181128483,0.801226438,-0.284765375,0
0.673492993,0.694432504,2.096568931,0.676666707,0.684713702,0.735247329,0.772664546,0.761453632,-0.380861054,-0.312580495,-0.289467536,0.794506766,0.727330535,-0.288345419,0
0.623897519,0.507766322,0.160253737,0.465271152,0.665490968,0.672339366,0.762232301,0.762786961,-0.330721039,-0.353005396,1.086710621,0.485614387,0.833078011,0.023732341,1
0.506537174,0.506225266,0.734859812,0.491642335,0.485126094,0.613406295,0.751639823,0.764505302,-0.355791046,-0.320160163,0.910058352,-0.067308287,0.805048372,-0.079632141,1
0.547505097,0.55768584,0.22971035,0.560628072,0.513115736,0.583346247,0.743560393,0.766571865,-0.180300991,-0.389640462,0.300323103,0.05922594,0.8674772,0.018357419,0
0.558494284,0.577056051,-0.82108336,0.557543232,0.566252297,0.558717554,0.735695742,0.7682953,-0.130160975,-0.401009966,0.499769497,0.496779172,0.935003426,-0.016362143,0
0.527407092,0.516246814,-0.1167099,0.518879775,0.546596745,0.527143104,0.725749132,0.769783698,-0.130160975,-0.502072218,0.562452275,-0.036472215,0.960484302,-0.030388409,1
0.552131874,0.446958266,1.281481917,0.579526677,0.525255794,0.550006565,0.718581691,0.7713339,-0.180300991,-0.502072218,0.300323103,1.761589791,0.982143117,0.212551392,0
0.522827384,0.450042132,0.059333135,0.412435209,0.564469279,0.534156577,0.709362753,0.772137582,-0.105090967,-0.53491745,1.317498262,1.716398995,0.892959095,0.399083741,1
0.506537174,0.474471345,-0.173583793,0.434755854,0.429918359,0.508968519,0.697795798,0.773400693,-0.105090967,-0.510915165,1.405824111,0.841292531,0.927358284,0.412912055,1
0.540420201,0.488974887,-0.722535499,0.556772318,0.444418917,0.508814255,0.690716511,0.775479666,-0.054950951,-0.509651887,0.511166133,0.025199929,0.866203902,0.590092339,1
0.633730009,0.620470207,-0.677007624,0.667555786,0.575887188,0.538565532,0.689468009,0.777723671,-0.004810935,-0.523547947,-0.323658298,-0.279439198,0.881492019,0.631573661,1
0.688241724,0.707924362,-0.81305918,0.712630198,0.670742407,0.565200632,0.689022441,0.780890531,-0.054950951,-0.504598775,-0.474667495,-0.171512945,0.787211619,0.687880318,0
0.698651977,0.728692103,-0.439618439,0.705157616,0.715496662,0.623776767,0.688669812,0.783649572,-0.105090967,-0.545023676,-0.514556717,-1.006745178,0.821610935,0.6394308,1
0.748199204,0.767528985,-0.489561051,0.786582747,0.722915715,0.694180192,0.690307803,0.786894629,-0.054950951,-0.565236126,-0.833670492,-1.184850078,0.848367021,0.666888283,1
0.769839859,0.812484198,-0.294464184,0.797911084,0.801199202,0.742434027,0.695244207,0.790313797,-0.155230983,-0.565236126,-0.879258174,-1.433665282,0.922262032,0.622021228,1
0.788685855,0.830698028,-0.462540559,0.805817964,0.80144031,0.770101414,0.700925914,0.794348133,-0.255511015,-0.589238411,-0.79378127,-1.203989709,0.898055474,0.266966017,0
0.767815937,0.790897694,-0.321872942,0.762092358,0.804812286,0.779999194,0.707325636,0.798181328,-0.255511015,-0.572815795,-0.802328961,-1.183786765,0.913343592,0.218518926,0
0.719714873,0.764878609,0.181982297,0.737698479,0.759816923,0.786510886,0.712774952,0.801421064,-0.305651031,-0.618293809,-0.830821262,-0.797804206,0.969402615,0.114459812,0
0.711810989,0.710092422,0.295212394,0.679848056,0.740306033,0.765152403,0.712286105,0.804463209,-0.330721039,-0.633453147,-0.682661295,0.140037716,0.973224676,0.156244726,0
0.659467928,0.606304288,0.435031576,0.571378513,0.682882461,0.719821392,0.707604474,0.807665287,-0.355791046,-0.64482265,-0.36924598,0.67966898,0.956662241,0.24289184,0
0.525381995,0.540917777,0.38715972,0.513479838,0.567022665,0.661322153,0.703361987,0.809852804,-0.481141086,-0.677667882,0.160710826,-0.482000293,0.922262032,0.008209927,1
0.609294696,0.567756796,0.791230396,0.636942798,0.531181156,0.636278708,0.704775617,0.813508782,-0.531281102,-0.662508544,-0.454722884,-1.159862227,0.871300281,-0.078537984,1
0.68159103,0.688169476,0.677856496,0.710798832,0.646558735,0.630895869,0.706743784,0.817993248,-0.55635111,-0.629663312,-0.722550517,-1.261408602,0.887862716,-0.180507114,1
0.681012091,0.692457369,0.017098337,0.711087193,0.70475385,0.637147074,0.708056418,0.823174397,-0.581421118,-0.639769538,-0.827972032,-1.218876089,0.756634364,-0.324658286,0
0.69913442,0.726668735,0.163676237,0.68799622,0.727974269,0.660483225,0.705267666,0.828183871,-0.531281102,-0.683984273,-0.830821262,-1.143380878,0.780840922,-0.442843249,0
0.657973519,0.655548569,-0.13050056,0.660034946,0.693721713,0.6898101,0.703352404,0.833401792,-0.581421118,-0.726935731,-0.705455136,-1.112013149,0.796130059,-0.397181979,0
0.642598783,0.66176454,-0.029925084,0.637280587,0.660914631,0.689877691,0.698619508,0.838509174,-0.55635111,-0.716829505,-0.58008901,-1.623466623,0.827981632,-0.37469867,1
0.69151883,0.693903136,0.576878373,0.668712746,0.649305011,0.681455923,0.69471526,0.843229338,-0.581421118,-0.731988843,-0.719701287,-1.048746035,0.847092703,-0.351620302,0
0.646503065,0.598787243,0.976491171,0.590228866,0.675704515,0.657271186,0.690705202,0.847206748,-0.531281102,-0.745884903,-0.360698289,-0.990795486,0.78211524,-0.164989585,0
0.546686114,0.562070193,0.050043492,0.561351907,0.588316573,0.631928628,0.686740029,0.850225854,-0.55635111,-0.773677022,-0.468969035,-2.475180205,0.691656901,-0.10042503,1
0.656287313,0.625047486,-0.076301394,0.689634564,0.580463525,0.637851754,0.687171153,0.854148321,-0.506211094,-0.747148181,-0.799479731,-1.765950543,0.574443368,0.045715319,0
0.643321274,0.603412754,0.203279448,0.592687552,0.684905412,0.628928325,0.691407221,0.857100085,-0.43100107,-0.781256691,-0.37779367,-2.249757884,0.380785297,0.229560216,1
0.577773307,0.485843376,1.008933018,0.60223278,0.581042187,0.615625142,0.695083896,0.859790902,-0.531281102,-0.785046526,-0.406285972,-2.482623395,0.536221099,0.415889768,0
0.596425149,0.611941483,-0.497872836,0.589408518,0.605562227,0.615460984,0.696040727,0.862488134,-0.631561134,-0.81662848,-0.440476733,-3.312539063,0.608842557,0.274126106,1
0.594111758,0.623265276,-1.110054507,0.628699301,0.590917006,0.628937745,0.698406369,0.864847109,-0.606491126,-0.825471427,-0.628525922,-4.375320243,0.673820148,0.231447404,1
0.644334411,0.616952845,-1.006372896,0.681246296,0.622471508,0.627259186,0.703804386,0.867508459,-0.581421118,-0.834314374,-0.57439055,-4.808620224,0.737523293,0.187772885,0
0.647225561,0.688457691,-0.888023429,0.65463501,0.681678099,0.639655377,0.706301428,0.869773947,-0.606491126,-0.821681593,-0.354999829,-4.822974947,0.717137777,0.107987102,0
0.612041109,0.57469506,-0.078515953,0.571186666,0.651327958,0.633442794,0.711579254,0.871137629,-0.55635111,-0.874739275,0.060987771,-3.59059537,0.653434632,0.216223748,0
0.517767581,0.407013234,0.510427232,0.359646341,0.559411901,0.587465515,0.709082174,0.871534594,-0.581421118,-0.879792388,1.16933801,-1.235889094,0.701849659,0.531687242,0
0.312782647,0.094585981,2.08617201,0.047061391,0.354525224,0.471075032,0.692136397,0.870621707,-0.55635111,-0.894951726,3.702304172,2.074203765,0.775745563,0.993787767,0
-0.019442778,-0.405953226,4.37903115,-0.32742394,0.022459046,0.269231905,0.659057445,0.867733962,-0.656631142,-0.956852356,7.323675963,3.357622358,0.752812303,1.88883969,0
-0.101908724,-0.405616196,2.323906321,-0.45083806,-0.300647339,0.048017745,0.62037695,0.864109883,-0.531281102,-0.937903183,5.978838768,0.286774887,0.741345227,2.50185799,1
-0.125766866,-0.378295449,2.546354426,-0.09939662,-0.422673017,-0.086171434,0.593628853,0.862084962,-0.581421118,-0.934113349,4.354777589,-1.581465766,0.708219337,2.976293136,1
0.098400015,-0.040908429,2.069131412,0.127907449,-0.0853554,-0.132544272,0.571730631,0.860964067,-0.606491126,-0.834314374,3.152402471,-1.656429321,0.724782791,3.308963396,1
0.117100686,0.115304901,0.54869308,0.133740512,0.123191996,-0.115199074,0.549649712,0.85983852,-0.606491126,-0.761044241,3.138156035,-1.094468487,0.654708949,3.214553861,0
0.084567335,0.070927289,0.499828987,0.0532805,0.126419304,-0.039017014,0.524630957,0.858374933,-0.631561134,-0.682720995,3.816273093,1.530319249,0.620309633,3.166802618,0
0.004366535,-0.232200715,1.156646957,-0.22792114,0.046256946,0.005590475,0.49171711,0.85559529,-0.656631142,-0.772413744,4.662494444,-0.171512945,0.627953756,3.486543217,1
-0.097715561,-0.167392387,0.251798416,-0.059142488,-0.211813339,0.013645655,0.46522545,0.853580342,-0.68170115,-0.752201294,3.149553241,-0.103460924,0.673820148,3.68939096,1
0.028079944,-0.031512714,-0.067328117,-0.04819902,-0.046719397,-0.021594684,0.441020905,0.851582447,-0.706771158,-0.728199009,3.012790479,1.396873488,0.64961257,3.872939537,0
-0.103258396,-0.19297857,-0.575828177,-0.192391363,-0.061316396,-0.086856329,0.41562872,0.848689824,-0.706771158,-0.753464572,3.636771309,-0.835551812,0.538769734,4.035594448,1
0.00595743,-0.115449502,-0.027135315,0.039926597,-0.159881139,-0.089528554,0.39988504,0.846932948,-0.68170115,-0.752201294,2.810494854,0.637136467,0.57826543,4.432234204,0
0.093724991,-0.064470656,0.121657143,-0.092020551,0.0528086,-0.062333737,0.37565003,0.844480492,-0.68170115,-0.791362917,3.189442463,0.146949249,0.709493654,4.674576518,1
-0.01876794,-0.067795686,0.084556095,-0.042606648,-0.091040245,-0.05902478,0.350602417,0.84201696,-0.656631142,-0.764834075,2.659485942,-0.170981289,0.759182108,4.517591627,1
-0.039203656,-0.058158813,-0.501769884,-0.000375792,-0.043540307,-0.049454967,0.32694922,0.839616565,-0.656631142,-0.787573082,2.326126016,0.272420164,0.732426914,4.090013947,0
-0.029515899,-0.014407029,-0.815820188,-0.039039254,0.012390754,-0.018767959,0.302778303,0.837091229,-0.506211094,-0.803995698,2.625294895,-0.916363587,0.722234156,3.203717816,1
0.067505213,0.014648283,-0.47118309,0.081771409,-0.025956511,-0.010394473,0.283553441,0.834992537,-0.481141086,-0.777466857,2.138076827,-1.769140482,0.75790779,2.698341092,1
0.135319506,0.128507962,0.090825885,0.164787214,0.084459548,0.040994851,0.267844991,0.83339205,-0.506211094,-0.72061934,1.799018155,-1.717569809,0.727330535,2.139742271,0
0.249065618,0.170909846,0.886211955,0.140152055,0.167849218,0.077566359,0.250272539,0.831991152,-0.55635111,-0.730725565,1.739184037,-0.435746185,0.709493654,1.990915685,0
0.09868948,0.01055214,3.528511198,-0.014934911,0.140534679,0.074652961,0.230153353,0.829587209,-0.606491126,-0.769887188,2.063996843,-1.081177077,0.768100421,2.174561417,1
0.050395437,0.021875938,-0.428775729,0.028163374,0.001695577,0.088100752,0.212427044,0.827208963,-0.581421118,-0.742095069,1.454261024,-0.004041174,0.747715924,2.184011841,0
