Date,High,Low,Volume,Close,Open,5SMA,30SMA,200SMA,CornClose,OilPrices,Volatility,MACD,adjUSDollarIndex,AvgTrueRange,DiscreteProfit
5/12/2014,1897.130005,1880.030029,3005740000,1896.650024,1880.030029,1879.337988,1868.934668,1782.758752,1.82,24.01,12.23,-2.17,80.639999,15.42640907,1
5/13/2014,1902.170044,1896.060059,2915680000,1897.449951,1896.75,1885.283984,1869.771668,1783.787751,1.82,24.33,12.13,5.77,80.550003,15.44569614,0
5/14/2014,1897.130005,1885.77002,2822060000,1888.530029,1897.130005,1887.347998,1869.872001,1784.803752,1.82,24.4,12.17,22.35,80.669998,15.29282914,0
5/15/2014,1888.160034,1862.359985,3552640000,1870.849976,1888.160034,1886.391992,1869.203666,1785.728202,1.78,24.280001,13.17,18.25,80.370003,15.81140129,1
5/16/2014,1878.280029,1864.819946,3173650000,1877.859985,1871.189941,1886.267993,1868.839998,1786.688852,1.76,24.41,12.44,15.55,80.410004,14.88711971,1
5/19/2014,1886,1872.420044,2664250000,1885.079956,1876.660034,1883.953979,1869.506331,1787.579902,1.75,24.52,12.42,30.4,80.650002,15.059265,0
5/20/2014,1884.880005,1868.140015,3007700000,1872.829956,1884.880005,1879.02998,1870.432662,1788.395701,1.74,24.610001,12.96,20.69,80.82,15.37568864,1
5/21/2014,1888.800049,1873.339966,2777140000,1888.030029,1873.339966,1878.92998,1871.634998,1789.300151,1.73,24.940001,11.91,21.76,80.790001,15.76284336,1
5/22/2014,1896.329956,1885.390015,2759800000,1892.48999,1888.189941,1883.257983,1872.311995,1790.275751,1.75,24.959999,12.03,18.69,80.580002,15.62784229,1
5/23/2014,1901.26001,1893.319946,2396280000,1900.530029,1893.319946,1887.791992,1874.560331,1791.323851,1.75,25.07,11.36,12.31,80.580002,14.91570157,1
5/27/2014,1912.280029,1902.01001,2911020000,1911.910034,1902.01001,1893.158008,1877.767668,1792.396002,1.72,25.02,11.51,17.59,80.470001,14.54498279,0
5/28/2014,1914.459961,1907.300049,2976450000,1909.780029,1911.77002,1900.548022,1880.406669,1793.487802,1.7,24.700001,11.68,11.1,80.629997,13.696411,1
5/29/2014,1920.030029,1909.819946,2709050000,1920.030029,1910.599976,1906.948022,1882.975004,1794.640602,1.71,24.879999,11.57,10.81,80.580002,13.06998979,1
5/30/2014,1924.030029,1916.640015,3263490000,1923.569946,1920.329956,1913.164013,1885.017,1795.787651,1.71,24.709999,11.4,11.81,80.32,12.77285321,1
6/2/2014,1925.880005,1915.97998,2509020000,1924.969971,1923.869995,1918.052002,1887.021,1796.985551,1.69,24.59,11.58,14.77,80.370003,12.14785321,0
6/3/2014,1925.069946,1918.790039,2867180000,1924.23999,1923.069946,1920.517993,1888.765999,1798.300151,1.69,24.700001,11.87,14.01,80.260002,12.1599905,1
6/4/2014,1928.630005,1918.599976,2793920000,1927.880005,1923.060059,1924.137988,1890.376998,1799.660402,1.67,24.58,12.08,5.25,80.330002,12.04214036,1
6/5/2014,1941.73999,1922.930054,3113270000,1940.459961,1928.52002,1928.223975,1892.545996,1801.132401,1.65,24.610001,11.68,-0.92,80.220001,11.51641836,1
6/6/2014,1949.439941,1942.410034,2864300000,1949.439941,1942.410034,1933.397974,1894.906995,1802.617851,1.66,24.66,10.73,-1.94,80.230003,11.196411,1
6/9/2014,1955.550049,1947.160034,2812180000,1951.27002,1948.969971,1938.657983,1897.835994,1804.160201,1.63,25.09,11.15,-1.67,80.040001,10.82570093,0
6/10/2014,1950.859985,1944.640015,2702360000,1950.790039,1950.339966,1943.967993,1900.547994,1805.629351,1.64,25.15,10.99,4.37,79.779999,10.08927693,0
6/11/2014,1949.369995,1940.079956,2710620000,1943.890015,1949.369995,1947.169995,1902.733329,1807.031301,1.64,25.110001,11.6,17.27,79.82,9.713561929,0
6/12/2014,1943.349976,1925.780029,3040480000,1930.109985,1943.349976,1945.1,1904.271997,1808.397951,1.61,25.719999,12.56,13.51,79.959999,10.225708,1
6/13/2014,1937.300049,1927.689941,2598230000,1936.160034,1930.800049,1942.444019,1906.02133,1809.926351,1.63,25.73,12.18,15.04,80.209999,10.28571429,1
6/16/2014,1941.150024,1930.910034,2926130000,1937.780029,1934.839966,1939.74602,1907.90933,1811.440452,1.62,25.780001,12.65,14.03,80.220001,10.17785643,1
6/17/2014,1943.689941,1933.550049,2971260000,1941.98999,1937.150024,1937.986011,1909.820329,1812.959551,1.6,25.629999,12.06,3.1,80.18,10.39071214,1
6/18/2014,1957.73999,1939.290039,3065220000,1956.97998,1942.72998,1940.604004,1912.795662,1814.579601,1.6,25.66,10.61,2.76,79.989998,10.97642293,1
6/19/2014,1959.869995,1952.26001,2952150000,1959.47998,1957.5,1946.478003,1915.504663,1816.178151,1.62,25.76,10.62,0.36,80.129997,10.99213514,1
6/20/2014,1963.910034,1959.170044,4336240000,1962.869995,1960.449951,1951.819995,1918.412663,1817.727101,1.63,25.91,10.85,0.98,80.190002,10.62356121,0
6/23/2014,1963.73999,1958.890015,2717630000,1962.609985,1962.920044,1956.785986,1921.216996,1819.264752,1.63,25.76,10.98,12.83,80.190002,10.52142321,0
6/24/2014,1968.170044,1948.339966,3089700000,1949.97998,1961.969971,1958.383984,1922.994661,1820.738801,1.61,25.719999,12.13,5.13,80.389999,11.22142671,1
6/25/2014,1960.829956,1947.48999,3106710000,1959.530029,1949.27002,1958.893994,1925.063997,1822.177902,1.6,25.879999,11.59,9.1,80.559998,10.83071457,0
6/26/2014,1959.890015,1944.689941,2778840000,1957.219971,1959.890015,1958.441992,1927.353662,1823.544051,1.62,25.639999,11.63,7.08,80.519997,11.275007,1
6/27/2014,1961.469971,1952.180054,4290590000,1960.959961,1956.560059,1958.059985,1930.357328,1824.903201,1.61,25.690001,11.26,9.39,80.519997,11.33928571,0
6/30/2014,1964.23999,1958.219971,3037350000,1960.22998,1960.790039,1957.583984,1933.102995,1826.287251,1.61,25.57,11.57,-1.09,80.559998,11.29571529,1
7/1/2014,1978.579956,1962.290039,3188240000,1973.319946,1962.290039,1962.251977,1936.044328,1827.713901,1.52,25.57,11.15,-1.26,80.779999,11.84142193,1
7/2/2014,1976.670044,1972.579956,2851480000,1974.619995,1973.060059,1965.269971,1939.437329,1829.099001,1.51,25.26,10.82,-11.38,80.809998,10.84000064,1
7/3/2014,1985.589966,1975.880005,1998090000,1985.439941,1975.880005,1970.913965,1942.684326,1830.5024,1.51,25.139999,10.32,-5.22,80.870003,10.93713371,0
7/7/2014,1984.219971,1974.880005,2681260000,1977.650024,1984.219971,1974.251977,1945.522994,1831.763051,1.48,25.049999,11.33,6,81.029999,10.959987,0
7/8/2014,1976.390015,1959.459961,3302430000,1963.709961,1976.390015,1974.947973,1947.628992,1832.9699,1.46,25.1,11.98,-2.66,81.029999,11.53499921,1
7/9/2014,1974.150024,1965.099976,2858800000,1972.829956,1965.099976,1974.849975,1949.659656,1834.2845,1.44,24.73,11.65,5.26,81.209999,10.96286436,0
7/10/2014,1969.839966,1952.859985,3165690000,1964.680054,1966.670044,1972.861987,1951.489656,1835.598701,1.42,24.92,12.59,2.77,81.419998,11.8457205,1
7/11/2014,1968.670044,1959.630005,2684630000,1967.569946,1965.76001,1969.287988,1953.07432,1836.94945,1.43,24.360001,12.08,-5.28,81.459999,12.15286686,1
7/14/2014,1979.849976,1969.859985,2744920000,1977.099976,1969.859985,1969.177979,1954.858655,1838.3711,1.39,24.48,11.82,-1.8,81.300003,12.68358507,0
7/15/2014,1982.52002,1965.339966,3328740000,1973.280029,1977.359985,1971.091992,1956.46899,1839.74415,1.37,24.17,11.96,-10.16,81.330002,12.49429764,1
7/16/2014,1983.939941,1975.670044,3390950000,1981.569946,1976.349976,1972.83999,1958.379988,1841.193249,1.39,24.450001,11,10.48,81.519997,12.30286521,0
7/17/2014,1981.800049,1955.589966,3381680000,1958.119995,1979.75,1971.527978,1959.387988,1842.576099,1.38,24.879999,14.54,-8.43,81.440002,13.08929443,1
7/18/2014,1979.910034,1960.819946,3106060000,1978.219971,1961.540039,1973.657983,1960.646655,1843.992199,1.39,24.780001,12.06,-3.82,81.519997,13.98216029,0
7/21/2014,1976.930054,1965.77002,2611160000,1973.630005,1976.930054,1972.963989,1961.452991,1845.390999,1.34,25.030001,12.81,-14.11,81.389999,14.44144114,1
7/22/2014,1986.23999,1975.650024,2890480000,1983.530029,1975.650024,1975.013989,1962.528324,1846.915349,1.35,24.91,12.24,-18.97,81.470001,14.03144179,1
7/23/2014,1989.22998,1982.439941,2869720000,1987.01001,1985.319946,1976.102002,1963.735657,1848.397899,1.32,25.059999,11.52,-22.99,81.5,14.22429543,1
7/24/2014,1991.390015,1985.790039,3203530000,1987.97998,1988.069946,1982.073999,1965.205322,1849.957199,1.32,24.82,11.84,-18.15,81.599998,13.84072436,0
7/25/2014,1984.599976,1974.369995,2638960000,1978.339966,1984.599976,1982.097998,1966.812988,1851.571649,1.32,24.780001,12.69,-22.88,81.589996,14.058585,1
7/28/2014,1981.52002,1967.310059,2803320000,1978.910034,1978.25,1983.154004,1968.237988,1853.184199,1.34,24.700001,12.56,-18.69,81.419998,13.774292,0
7/29/2014,1984.849976,1969.949951,3183300000,1969.949951,1980.030029,1980.437988,1969.310319,1854.571149,1.32,24.51,13.28,-23.05,81.580002,14.09286071,1
7/30/2014,1978.900024,1962.420044,3448250000,1970.069946,1973.209961,1977.049975,1970.246317,1855.905499,1.32,24.190001,13.33,9.25,81.879997,13.84357564,0
7/31/2014,1965.140015,1930.670044,4193000000,1930.670044,1965.140015,1965.587988,1969.36932,1857.008149,1.32,23.790001,16.950001,12.33,82.25,16.01213729,0
8/1/2014,1937.349976,1916.369995,3789660000,1925.150024,1929.800049,1954.95,1968.224988,1858.143599,1.31,23.700001,17.030001,1.24,82.150002,16.63356236,1
8/4/2014,1942.920044,1921.199951,3072920000,1938.98999,1926.619995,1946.965991,1967.428988,1859.230848,1.32,23.9,15.12,20.16,82.339996,16.95785086,0
8/5/2014,1936.339966,1913.77002,3462520000,1920.209961,1936.339966,1937.017993,1966.015653,1860.166148,1.3,23.6,16.870001,22.03,82.550003,17.997855,1
8/6/2014,1927.910034,1911.449951,3539150000,1920.23999,1917.290039,1927.052002,1965.02432,1861.044848,1.32,23.48,16.370001,35.91,82.650002,17.30142643,0
8/7/2014,1928.890015,1904.780029,3230520000,1909.569946,1923.030029,1922.831982,1963.358984,1861.869398,1.31,23.639999,16.66,21.05,82.43,17.46713693,1
8/8/2014,1932.380005,1909.01001,2902280000,1931.589966,1910.349976,1924.119971,1962.504651,1862.753997,1.31,23.639999,15.77,22.02,82.480003,18.24714007,1
8/11/2014,1944.900024,1933.430054,2784890000,1936.920044,1933.430054,1923.705981,1961.70332,1863.706697,1.31,23.73,14.23,29.46,82.75,18.29714529,0
8/12/2014,1939.650024,1928.290039,2611700000,1933.75,1935.72998,1926.413989,1960.820654,1864.615098,1.29,23.559999,14.13,22.5,82.989998,18.62357,1
8/13/2014,1948.410034,1935.599976,2718020000,1946.719971,1935.599976,1931.709985,1959.933988,1865.549847,1.31,23.58,12.9,19.98,82.870003,19.270717,1
8/14/2014,1955.22998,1947.410034,2609460000,1955.180054,1947.410034,1940.832007,1959.28599,1866.515198,1.33,22.940001,12.42,24.53,83.82,18.906433,0
8/15/2014,1964.040039,1941.5,3023380000,1955.060059,1958.869995,1945.526026,1958.273328,1867.430748,1.35,23.190001,13.15,13.53,83.760002,19.50143857,1
8/18/2014,1971.98999,1958.359985,2638160000,1971.73999,1958.359985,1952.490015,1958.076326,1868.472898,1.33,22.91,12.32,8.43,84.230003,19.64643186,1
8/19/2014,1982.569946,1972.72998,2656430000,1981.599976,1972.72998,1962.06001,1958.67266,1869.598198,1.31,22.67,12.21,6.35,84.279999,19.24285871,1
8/20/2014,1988.569946,1977.680054,2579380000,1986.51001,1980.459961,1970.018018,1959.128662,1870.722548,1.31,22.780001,11.78,2.54,84.25,17.20642943,1
8/21/2014,1994.76001,1986.819946,2638920000,1992.369995,1986.819946,1977.456006,1960.05166,1871.844747,1.32,22.92,11.76,7.23,84.300003,16.29714507,0
8/22/2014,1993.540039,1984.76001,2301860000,1988.400024,1992.599976,1984.123999,1960.745996,1872.971898,1.33,22.84,11.47,-0.64,84.239998,15.37285479,1
8/25/2014,2001.949951,1991.73999,2233880000,1997.920044,1991.73999,1989.36001,1961.439998,1874.109048,1.31,22.780001,11.7,-1.8,84.260002,14.53928029,1
8/26/2014,2005.040039,1998.589966,2451950000,2000.02002,1998.589966,1993.044019,1962.331331,1875.373398,1.29,22.9,11.63,-2.03,84.07,13.87213114,1
8/27/2014,2002.140015,1996.199951,2344350000,2000.119995,2000.540039,1995.766016,1962.949666,1876.520948,1.29,22.889999,11.78,0.74,84.699997,12.57427957,0
8/28/2014,1998.550049,1990.52002,2282400000,1996.73999,1997.420044,1996.640015,1964.237,1877.645198,1.31,23.110001,12.05,-5.58,84.32,11.59070671,1
8/29/2014,2003.380005,1994.650024,2259130000,2003.369995,1998.449951,1999.634009,1965.075334,1878.823598,1.31,23.43,12.09,-4.96,84.800003,11.26355836,0
9/2/2014,2006.119995,1994.849976,2819980000,2002.280029,2004.069946,2000.506006,1966.030334,1879.924998,1.3,22.709999,12.25,-4.52,84.669998,11.25713221,0
9/3/2014,2009.280029,1998.140015,2809980000,2000.719971,2003.569946,2000.645996,1966.603333,1880.975498,1.26,23.280001,12.36,-2.64,84.660004,11.00570221,0
9/4/2014,2011.170044,1992.540039,3072410000,1997.650024,2001.670044,2000.152002,1966.958,1881.972848,1.23,23.1,12.64,-12.73,85.050003,11.72855907,1
9/5/2014,2007.709961,1990.099976,2818300000,2007.709961,1998,2002.345996,1967.615666,1883.053748,1.24,22.799999,12.09,-8.38,85.199997,11.37641236,0
9/8/2014,2007.170044,1995.599976,2789090000,2001.540039,2007.170044,2001.980005,1968.389001,1884.122098,1.24,22.66,12.66,1.64,85.639999,11.0321305,0
9/9/2014,2001.01001,1984.609985,2882830000,1988.439941,2000.72998,1999.211987,1968.706665,1885.157447,1.23,22.58,13.5,-6.01,85.589996,11.46785179,1
9/10/2014,1996.660034,1982.98999,2912430000,1995.689941,1988.410034,1998.205981,1969.564665,1886.156647,1.23,22.34,12.88,-8.05,85.940002,11.66643407,1
9/11/2014,1997.650024,1985.930054,2941690000,1997.449951,1992.849976,1998.165967,1970.477332,1887.120097,1.21,22.67,12.8,1.68,85.970001,11.91428907,0
9/12/2014,1996.73999,1980.26001,3206570000,1985.540039,1996.73999,1993.731982,1972.306331,1888.035397,1.21,22.440001,13.31,2.17,85.599998,12.51499707,0
9/15/2014,1987.180054,1978.47998,2776530000,1984.130005,1986.040039,1990.249975,1974.272331,1888.942297,1.2,22.549999,14.12,-11.31,86.690002,12.168579,1
9/16/2014,2002.280029,1979.060059,3160310000,1998.97998,1981.930054,1992.357983,1976.271997,1889.901047,1.21,23.049999,12.73,-14.37,85.709999,13.31857721,1
9/17/2014,2010.73999,1993.290039,3209420000,2001.569946,1999.300049,1993.533984,1978.983997,1890.879847,1.21,22.860001,12.65,-25.8,85.669998,14.140712,1
9/18/2014,2012.339966,2003.069946,3235340000,2011.359985,2003.069946,1996.315991,1982.02133,1891.932147,1.21,22.59,12.03,-28.68,85.300003,14.22428664,0
9/19/2014,2019.26001,2006.589966,4880220000,2010.400024,2012.73999,2001.287988,1985.382332,1893.008397,1.19,22.549999,12.11,-19.07,85.519997,14.50571971,0
9/22/2014,2009.079956,1991.01001,3349670000,1994.290039,2009.079956,2003.319995,1987.472335,1894.015796,1.16,22.290001,13.69,-13.39,85.910004,15.08571936,0
9/23/2014,1995.410034,1982.77002,3279350000,1982.77002,1992.780029,2000.078003,1989.000667,1895.004496,1.16,22.469999,14.93,-31.29,85.43,15.19286221,1
9/24/2014,1999.790039,1978.630005,3313850000,1998.300049,1983.339966,1999.424023,1991.152336,1895.970547,1.17,22.879999,13.27,-5.6,85.82,15.37357857,0
9/25/2014,1997.319946,1965.98999,3273050000,1965.98999,1997.319946,1990.350024,1991.79467,1896.758647,1.16,22.74,15.64,-25.28,85.150002,16.42358386,1
9/26/2014,1986.369995,1966.219971,2929440000,1982.849976,1966.219971,1984.840015,1992.717,1897.659797,1.16,23,14.85,-23.61,85,17.01429957,0
9/29/2014,1981.280029,1964.040039,3094440000,1977.800049,1978.959961,1981.542017,1993.475,1898.637697,1.16,23.25,15.98,-23.27,85.190002,17.14857693,0
9/30/2014,1985.170044,1968.959961,3951100000,1972.290039,1978.209961,1979.446021,1993.493335,1899.621647,1.15,22.440001,16.309999,-3.83,84.949997,17.33000829,0
10/1/2014,1971.439941,1941.719971,4188590000,1946.160034,1971.439941,1969.018018,1992.312004,1900.475848,1.14,22.27,16.709999,-7,85.309998,18.67644386,1
10/2/2014,1952.319946,1926.030029,4012510000,1946.170044,1945.829956,1965.054028,1990.967338,1901.273998,1.14,22.42,16.16,-28.39,85.739998,19.32644214,1
10/3/2014,1971.189941,1948.119995,3561320000,1967.900024,1948.119995,1962.064038,1990.151672,1902.208498,1.15,22.01,14.55,-28.65,85.839996,20.49214379,0
10/6/2014,1977.839966,1958.430054,3358690000,1964.819946,1970.01001,1959.468017,1989.36567,1902.979347,1.17,22.200001,15.46,-6.64,85.730003,20.21999679,0
10/7/2014,1962.359985,1934.869995,3687870000,1935.099976,1962.359985,1952.030005,1987.271667,1903.606847,1.19,21.77,17.200001,-41.93,85.5,21.11285393,1
10/8/2014,1970.359985,1925.25,4441890000,1968.890015,1935.550049,1956.576001,1986.234001,1904.359698,1.21,21.440001,15.11,-8.7,85.410004,23.56570857,0
10/9/2014,1967.680054,1927.560059,4324020000,1928.209961,1967.680054,1952.983984,1983.836999,1904.860798,1.22,20.809999,18.76,6.32,85.949997,25.61284514,0
10/10/2014,1936.97998,1906.050049,4550540000,1906.130005,1925.630005,1940.629981,1980.816667,1905.224848,1.2,20.889999,21.24,34.46,86.150002,26.43712493,0
10/13/2014,1912.089966,1874.140015,4352580000,1874.73999,1905.650024,1922.613989,1976.529,1905.388448,1.2,20.75,24.639999,35.02,86.879997,28.24497757,1
10/14/2014,1898.709961,1871.790039,4812010000,1877.699951,1877.109985,1911.133984,1972.376331,1905.569947,1.24,19.93,22.790001,55.75,87.309998,28.65639814,0
10/15/2014,1874.180054,1820.660034,6090800000,1862.48999,1874.180054,1889.853979,1967.768664,1905.677048,1.26,19.790001,25.27,64.2,86.980003,30.42281657,1
10/16/2014,1876.01001,1835.02002,5073150000,1862.76001,1855.949951,1876.763989,1963.272331,1905.749048,1.24,20.110001,25.200001,53.68,87.440002,31.89495836,1
10/17/2014,1898.160034,1864.910034,4482120000,1886.76001,1864.910034,1872.88999,1959.240666,1906.022948,1.23,20.24,21.99,49.73,88.010002,33.07996457,1
10/20/2014,1905.030029,1882.300049,3331210000,1904.01001,1885.619995,1878.743994,1955.989665,1906.386148,1.23,20.15,18.57,25.89,87.639999,33.5456715,1
10/21/2014,1942.449951,1909.380005,3987090000,1941.280029,1909.380005,1891.46001,1954.417668,1906.958698,1.24,20.27,16.08,47.23,87.809998,34.10780529,0
10/22/2014,1949.310059,1926.829956,3761930000,1927.109985,1941.290039,1904.384009,1952.131669,1907.404848,1.27,19.709999,17.870001,32.53,87.529999,33.83567571,1
10/23/2014,1961.949951,1931.02002,3789250000,1950.819946,1931.02002,1921.995996,1950.577336,1907.971498,1.27,20.110001,16.530001,27.94,87.82,34.53710921,1
10/24/2014,1965.27002,1946.27002,3078380000,1964.579956,1951.589966,1937.559985,1949.878666,1908.603748,1.27,19.959999,16.110001,37.05,87.669998,34.50782979,0
10/27/2014,1964.640015,1951.369995,3538860000,1961.630005,1962.969971,1949.083984,1949.128666,1909.200048,1.27,19.790001,16.040001,21.82,87.529999,33.31640614,1
10/28/2014,1985.050049,1964.140015,3653260000,1985.050049,1964.140015,1957.837988,1948.664335,1910.029298,1.31,19.93,14.39,30.54,87.93,31.76712464,0
10/29/2014,1991.400024,1969.040039,3740350000,1982.300049,1983.290039,1968.876001,1948.022005,1910.746398,1.31,20.200001,15.15,24.4,87.580002,30.41212671,1
10/30/2014,1999.400024,1974.75,3586150000,1994.650024,1979.48999,1977.642017,1947.465007,1911.477748,1.33,19.870001,14.52,8.33,87.650002,29.96356193,1
10/31/2014,2018.189941,2001.199951,4292290000,2018.050049,2001.199951,1988.336035,1947.720007,1912.338549,1.31,19.790001,14.03,12.27,87.589996,28.93427379,0
11/3/2014,2024.459961,2013.680054,3555440000,2017.810059,2018.209961,1999.572046,1948.504008,1913.234099,1.32,19.16,14.73,19.77,88.309998,27.78141557,0
11/4/2014,2015.97998,2001.01001,3956260000,2012.099976,2015.810059,2004.982031,1949.481673,1914.075599,1.31,18.85,14.89,12.21,88.150002,24.90713929,1
11/5/2014,2023.77002,2014.420044,3766590000,2023.569946,2015.290039,2013.236011,1950.324003,1914.969149,1.28,19.32,14.17,8.43,87.919998,22.81285743,1
11/6/2014,2031.609985,2015.859985,3669770000,2031.209961,2023.329956,2020.547998,1952.498002,1915.982899,1.3,19.07,13.67,10.03,87.610001,21.40928429,1
11/7/2014,2034.26001,2025.069946,3704280000,2031.920044,2032.359985,2023.321997,1954.133671,1917.191049,1.3,19.190001,13.12,6.05,88.360001,20.44214743,1
11/10/2014,2038.699951,2030.170044,3284940000,2038.26001,2032.01001,2027.411987,1956.149003,1918.474548,1.31,18.860001,12.67,6.43,87.949997,18.30571643,1
11/11/2014,2041.280029,2035.280029,2958320000,2039.680054,2038.199951,2032.928003,1958.395337,1919.710449,1.32,18.92,12.92,9.06,88.650002,17.12856621,0
11/12/2014,2040.329956,2031.949951,3246650000,2038.25,2037.75,2035.864014,1961.465002,1921.030699,1.34,18.75,13.02,9.57,88.959999,15.238569,1
11/13/2014,2046.180054,2030.439941,3455270000,2039.329956,2039.209961,2037.488013,1964.570333,1922.256399,1.38,18.17,13.79,10.96,88.699997,15.00571993,1
11/14/2014,2042.219971,2035.199951,3227130000,2039.819946,2039.73999,2039.067993,1966.967664,1923.542549,1.35,18.49,13.31,11.6,89.330002,14.55929136,1
11/17/2014,2043.069946,2034.459961,3152890000,2041.319946,2038.290039,2039.67998,1969.517664,1925.039698,1.34,18.42,13.99,4.15,89.040001,13.50143,1
11/18/2014,2056.080078,2041.47998,3416190000,2051.800049,2041.47998,2042.103979,1973.407666,1926.522699,1.33,18.09,13.86,8.75,88.690002,12.95858336,0
11/19/2014,2052.139893,2040.369995,3390850000,2048.719971,2051.159912,2044.197974,1976.068665,1928.008099,1.33,18.120001,13.96,6.32,88.269997,12.03857436,1
11/20/2014,2053.840088,2040.48999,3128290000,2052.75,2045.869995,2046.881982,1980.219999,1929.404698,1.3,18.43,13.58,-2.11,88.660004,11.31073014,1
11/21/2014,2071.459961,2056.75,3916420000,2063.5,2057.459961,2051.617993,1985.465666,1930.737098,1.32,18.68,12.9,-6.95,88.360001,11.87716257,1
11/24/2014,2070.169922,2065.070068,3128060000,2069.409912,2065.070068,2057.235986,1991.954663,1932.084948,1.31,18.469999,12.62,-5.45,88.459999,11.15358207,0
11/25/2014,2074.209961,2064.75,3392940000,2067.030029,2070.149902,2060.281982,1998.265666,1933.321348,1.32,17.969999,12.25,-12.04,88.129997,10.995719,1
11/26/2014,2073.290039,2066.620117,2745260000,2072.830078,2067.360107,2065.104004,2005.277002,1934.589199,1.33,17.879999,12.07,-8.8,89.129997,10.347142,0
11/28/2014,2075.76001,2065.060059,2504640000,2067.560059,2074.780029,2068.066016,2012.10367,1935.777849,1.34,16.209999,13.33,2.17,89.239998,10.45499107,0
12/1/2014,2065.780029,2049.570068,4159010000,2053.439941,2065.780029,2066.054004,2017.659668,1936.851899,1.32,16.75,14.16,-10.9,89.599998,11.13071136,1
12/2/2014,2068.77002,2053.77002,3686650000,2066.550049,2053.77002,2065.482031,2023.077669,1937.980849,1.33,16.209999,12.85,-18.85,89.769997,11.79714557,1
12/3/2014,2076.280029,2066.649902,3612680000,2074.330078,2067.449951,2066.942041,2027.512671,1939.208749,1.3,16.24,12.5,-19.32,90.059998,11.89357236,0
12/4/2014,2077.340088,2062.340088,3408340000,2071.919922,2073.639893,2066.76001,2032.339669,1940.369449,1.31,16.049999,12.38,-26.25,89.970001,11.84070714,1
12/5/2014,2079.469971,2070.810059,3419620000,2075.370117,2072.780029,2068.322021,2036.491341,1941.565049,1.35,15.77,11.89,-16.75,90.029999,11.95784229,0
12/8/2014,2075.780029,2054.27002,3800990000,2060.310059,2074.840088,2069.696045,2039.682345,1942.62855,1.36,15.05,14.21,-20.76,90.190002,12.87927257,0
12/9/2014,2060.600098,2034.170044,3970150000,2059.820068,2056.550049,2068.350049,2042.955347,1943.70205,1.35,15.27,15.35,6.6,89.989998,13.71283843,0
12/10/2014,2058.860107,2024.26001,4114440000,2026.140015,2058.860107,2058.712036,2044.325012,1944.60695,1.36,14.62,18.530001,-3.88,90.269997,15.41213557,1
12/11/2014,2055.530029,2027.920044,3917950000,2035.329956,2027.920044,2051.394043,2046.092676,1945.51215,1.36,14.19,20.08,26.83,91.080002,16.55784386,0
12/12/2014,2032.25,2002.329956,4157650000,2002.329956,2030.359985,2036.786011,2046.348674,1946.22655,1.39,13.71,21.08,40.36,91.379997,17.57856093,0
12/15/2014,2018.689941,1982.26001,4361990000,1989.630005,2005.030029,2022.65,2045.401339,1946.94605,1.4,13.04,20.42,62.14,91.5,19.70427586,0
12/16/2014,2016.890015,1972.560059,4958680000,1972.73999,1986.709961,2005.233984,2043.899003,1947.4402,1.4,13.23,23.57,34.67,91.889999,22.19498979,1
12/17/2014,2016.75,1973.77002,4942370000,2012.890015,1973.77002,2002.583984,2043.925338,1948.135599,1.4,13.28,19.440001,0,92.370003,24.86213893,1
12/18/2014,2061.22998,2018.97998,4703380000,2061.22998,2018.97998,2007.763989,2045.180672,1949.056599,1.42,12.86,16.809999,-4.17,91.940002,27.55071136,1
12/19/2014,2077.850098,2061.030029,6465530000,2070.649902,2061.040039,2021.427978,2046.495337,1950.019648,1.4,13.65,16.49,-11.35,91.980003,27.4671455,1
12/22/2014,2078.76001,2069.280029,3369520000,2078.540039,2069.280029,2039.209985,2048.049337,1951.026498,1.42,12.98,15.25,-16.03,92.309998,27.04928136,1
12/23/2014,2086.72998,2079.77002,3043950000,2082.169922,2081.47998,2061.095972,2049.513,1952.099198,1.42,13.4,14.8,-18.33,92.160004,26.93927857,0
12/24/2014,2087.560059,2081.860107,1416980000,2081.879883,2083.25,2074.893945,2050.919661,1953.167598,1.42,13.05,14.37,-28.07,92.349998,26.27498943,1
12/26/2014,2092.699951,2084.300049,1735230000,2088.77002,2084.300049,2080.401953,2052.603662,1954.379748,1.42,12.87,14.5,-34.19,92.519997,26.42928629,1
12/29/2014,2093.550049,2085.75,2452360000,2090.570068,2087.629883,2084.385986,2054.311666,1955.626948,1.42,12.51,15.06,-30.77,92.519997,25.45000343,0
12/30/2014,2088.48999,2079.530029,2440280000,2080.350098,2088.48999,2084.747998,2055.662671,1956.734549,1.41,12.5,15.92,-17.47,93.050003,24.35071664,0
12/31/2014,2085.580078,2057.939941,2606070000,2058.899902,2082.110107,2080.093994,2056.248669,1957.667798,1.41,12.54,19.200001,-22.02,92.900002,23.785008,0
1/2/2015,2072.360107,2046.040039,2708700000,2058.199951,2058.899902,2075.358008,2056.462,1958.654948,1.395,12.21,17.790001,8.74,94.239998,23.56572614,0
1/5/2015,2054.439941,2017.339966,3799120000,2020.579956,2054.439941,2061.719995,2055.523999,1959.397798,1.38,11.47,19.92,23.43,95,24.12715364,0
1/6/2015,2030.25,1992.439941,4460110000,2002.609985,2022.150024,2044.127978,2053.852665,1960.078248,1.4,10.98,21.120001,4.43,94.800003,24.22573421,1
